snapshot_date,record_type,atc_code,atc_name,ddd,uom,adm_r,note,brand_name,dosage_form,ingredients,ddd_comb
2026-04-25,main,S01EC03,dorzolamide,0.3,ml,,,,,,
2026-04-25,main,S01EC04,brinzolamide,0.2,ml,,,,,,
2026-04-25,main,S01EC05,methazolamide,0.2,g,O,,,,,
2026-04-25,main,S01EC54,"brinzolamide, combinations",,,,,,,,
2026-04-25,main,S01ED,Beta blocking agents,,,,,,,,
2026-04-25,main,S01ED01,timolol,,,,,,,,
2026-04-25,main,S01ED02,betaxolol,,,,,,,,
2026-04-25,main,S01ED03,levobunolol,,,,,,,,
2026-04-25,main,S01ED04,metipranolol,,,,,,,,
2026-04-25,main,S01ED05,carteolol,,,,,,,,
2026-04-25,main,S01ED06,befunolol,,,,,,,,
2026-04-25,main,S01ED51,"timolol, combinations",,,,,,,,
2026-04-25,main,S01ED52,"betaxolol, combinations",,,,,,,,
2026-04-25,main,S01ED54,"metipranolol, combinations",,,,,,,,
2026-04-25,main,S01ED55,"carteolol, combinations",,,,,,,,
2026-04-25,main,S01EE,Prostaglandin analogues,,,,,,,,
2026-04-25,main,S01EE01,latanoprost,,,,,,,,
2026-04-25,main,S01EE02,unoprostone,,,,,,,,
2026-04-25,main,S01EE03,bimatoprost,,,,,,,,
2026-04-25,main,S01EE04,travoprost,,,,,,,,
2026-04-25,main,S01EE05,tafluprost,,,,,,,,
2026-04-25,main,S01EE06,latanoprostene bunod,,,,,,,,
2026-04-25,main,S01EE51,latanoprost and netarsudil,,,,,,,,
2026-04-25,main,S01EE52,latanoprost and dorzolamide,,,,,,,,
2026-04-25,main,S01EX,Other antiglaucoma preparations,,,,,,,,
2026-04-25,main,S01EX01,guanethidine,,,,,,,,
2026-04-25,main,S01EX02,dapiprazole,,,,,,,,
2026-04-25,main,S01EX05,netarsudil,,,,,,,,
2026-04-25,main,S01EX06,omidenepag,,,,,,,,
2026-04-25,main,S01EX07,ripasudil,,,,,,,,
2026-04-25,main,S01F,MYDRIATICS AND CYCLOPLEGICS,,,,,,,,
2026-04-25,main,S01FA,Anticholinergics,,,,,,,,
2026-04-25,main,S01FA01,atropine,,,,,,,,
2026-04-25,main,S01FA02,scopolamine,,,,,,,,
2026-04-25,main,S01FA03,methylscopolamine,,,,,,,,
2026-04-25,main,S01FA04,cyclopentolate,,,,,,,,
2026-04-25,main,S01FA05,homatropine,,,,,,,,
2026-04-25,main,S01FA06,tropicamide,,,,,,,,
2026-04-25,main,S01FA54,"cyclopentolate, combinations",,,,,,,,
2026-04-25,main,S01FA56,"tropicamide, combinations",,,,,,,,
2026-04-25,main,S01FB,Sympathomimetics excl. antiglaucoma preparations,,,,,,,,
2026-04-25,main,S01FB01,phenylephrine,,,,,,,,
2026-04-25,main,S01FB02,ephedrine,,,,,,,,
2026-04-25,main,S01FB03,ibopamine,,,,,,,,
2026-04-25,main,S01FB51,phenylephrine and ketorolac,,,,,,,,
2026-04-25,main,S01G,DECONGESTANTS AND ANTIALLERGICS,,,,,,,,
2026-04-25,main,S01GA,Sympathomimetics used as decongestants,,,,,,,,
2026-04-25,main,S01GA01,naphazoline,,,,,,,,
2026-04-25,main,S01GA02,tetryzoline,,,,,,,,
2026-04-25,main,S01GA03,xylometazoline,,,,,,,,
2026-04-25,main,S01GA04,oxymetazoline,,,,,,,,
2026-04-25,main,S01GA05,phenylephrine,,,,,,,,
2026-04-25,main,S01GA06,oxedrine,,,,,,,,
2026-04-25,main,S01GA07,brimonidine,,,,,,,,
2026-04-25,main,S01GA51,"naphazoline, combinations",,,,,,,,
2026-04-25,main,S01GA52,"tetryzoline, combinations",,,,,,,,
2026-04-25,main,S01GA53,"xylometazoline, combinations",,,,,,,,
2026-04-25,main,S01GA55,"phenylephrine, combinations",,,,,,,,
2026-04-25,main,S01GA56,"oxedrine, combinations",,,,,,,,
2026-04-25,main,S01GX,Other antiallergics,,,,,,,,
2026-04-25,main,S01GX01,cromoglicic acid,,,,,,,,
2026-04-25,main,S01GX02,levocabastine,,,,,,,,
2026-04-25,main,S01GX03,spaglumic acid,,,,,,,,
2026-04-25,main,S01GX04,nedocromil,,,,,,,,
2026-04-25,main,S01GX05,lodoxamide,,,,,,,,
2026-04-25,main,S01GX06,emedastine,,,,,,,,
2026-04-25,main,S01GX07,azelastine,,,,,,,,
2026-04-25,main,S01GX08,ketotifen,,,,,,,,
2026-04-25,main,S01GX09,olopatadine,,,,,,,,
2026-04-25,main,S01GX10,epinastine,,,,,,,,
2026-04-25,main,S01GX11,alcaftadine,,,,,,,,
2026-04-25,main,S01GX12,cetirizine,,,,,,,,
2026-04-25,main,S01GX13,bilastine,,,,,,,,
2026-04-25,main,S01GX51,"cromoglicic acid, combinations",,,,,,,,
2026-04-25,main,S01H,LOCAL ANESTHETICS,,,,,,,,
2026-04-25,main,S01HA,Local anesthetics,,,,,,,,
2026-04-25,main,S01HA01,cocaine,,,,,,,,
2026-04-25,main,S01HA02,oxybuprocaine,,,,,,,,
2026-04-25,main,S01HA03,tetracaine,,,,,,,,
2026-04-25,main,S01HA04,proxymetacaine,,,,,,,,
2026-04-25,main,S01HA05,procaine,,,,,,,,
2026-04-25,main,S01HA06,cinchocaine,,,,,,,,
2026-04-25,main,S01HA07,lidocaine,,,,,,,,
2026-04-25,main,S01HA08,chloroprocaine,,,,,,,,
2026-04-25,main,S01HA30,combinations,,,,,,,,
2026-04-25,main,S01J,DIAGNOSTIC AGENTS,,,,,,,,
2026-04-25,main,S01JA,Colouring agents,,,,,,,,
2026-04-25,main,S01JA01,fluorescein,,,,,,,,
2026-04-25,main,S01JA02,rose bengal sodium,,,,,,,,
2026-04-25,main,S01JA51,"fluorescein, combinations",,,,,,,,
2026-04-25,main,S01JX,Other ophthalmological diagnostic agents,,,,,,,,
2026-04-25,main,S01K,SURGICAL AIDS,,,,,,,,
2026-04-25,main,S01KA,Viscoelastic substances,,,,,,,,
2026-04-25,main,S01KA01,hyaluronic acid,,,,,,,,
2026-04-25,main,S01KA02,hypromellose,,,,,,,,
2026-04-25,main,S01KA51,"hyaluronic acid, combinations",,,,,,,,
2026-04-25,main,S01KX,Other surgical aids,,,,,,,,
2026-04-25,main,S01KX01,chymotrypsin,,,,,,,,
2026-04-25,main,S01KX02,trypan blue,,,,,,,,
2026-04-25,main,S01L,OCULAR VASCULAR DISORDER AGENTS,,,,,,,,
2026-04-25,main,S01LA,Antineovascularisation agents,,,,,,,,
2026-04-25,main,S01LA01,verteporfin,,,,,,,,
2026-04-25,main,S01LA02,anecortave,,,,,,,,
2026-04-25,main,S01LA03,pegaptanib,,,,,,,,
2026-04-25,main,S01LA04,ranibizumab,,,,,,,,
2026-04-25,main,S01LA05,aflibercept,,,,,,,,
2026-04-25,main,S01LA06,brolucizumab,,,,,,,,
2026-04-25,main,S01LA07,abicipar pegol,,,,,,,,
2026-04-25,main,S01LA08,bevacizumab,,,,,,,,
2026-04-25,main,S01LA09,faricimab,,,,,,,,
2026-04-25,main,S01X,OTHER OPHTHALMOLOGICALS,,,,,,,,
2026-04-25,main,S01XA,Other ophthalmologicals,,,,,,,,
2026-04-25,main,S01XA01,guaiazulen,,,,,,,,
2026-04-25,main,S01XA02,retinol,,,,,,,,
2026-04-25,main,S01XA03,"sodium chloride, hypertonic",,,,,,,,
2026-04-25,main,S01XA04,potassium iodide,,,,,,,,
2026-04-25,main,S01XA05,sodium edetate,,,,,,,,
2026-04-25,main,S01XA06,ethylmorphine,,,,,,,,
2026-04-25,main,S01XA07,alum,,,,,,,,
2026-04-25,main,S01XA08,acetylcysteine,,,,,,,,
2026-04-25,main,S01XA09,iodoheparinate,,,,,,,,
2026-04-25,main,S01XA10,inosine,,,,,,,,
2026-04-25,main,S01XA11,nandrolone,,,,,,,,
2026-04-25,main,S01XA12,dexpanthenol,,,,,,,,
2026-04-25,main,S01XA13,alteplase,,,,,,,,
2026-04-25,main,S01XA14,heparin,,,,,,,,
2026-04-25,main,S01XA15,ascorbic acid,,,,,,,,
2026-04-25,main,S01XA18,ciclosporin,,,,,,,,
2026-04-25,main,S01XA19,"limbal stem cells, autologous",,,,,,,,
2026-04-25,main,S01XA20,artificial tears and other indifferent preparations,,,,,,,,
2026-04-25,main,S01XA21,mercaptamine,,,,,,,,
2026-04-25,main,S01XA22,ocriplasmin,,,,,,,,
2026-04-25,main,S01XA23,sirolimus,,,,,,,,
2026-04-25,main,S01XA24,cenegermin,,,,,,,,
2026-04-25,main,S01XA25,lifitegrast,,,,,,,,
2026-04-25,main,S01XA26,riboflavin,,,,,,,,
2026-04-25,main,S01XA27,voretigene neparvovec,,,,,,,,
2026-04-25,main,S01XA28,varenicline,,,,,,,,
2026-04-25,main,S01XA29,sepofarsen,,,,,,,,
2026-04-25,main,S01XA31,pegcetacoplan,,,,,,,,
2026-04-25,main,S01XA32,avacincaptad pegol,,,,,,,,
2026-04-25,main,S01XA33,diquafosol,,,,,,,,
2026-04-25,main,S02,OTOLOGICALS,,,,,,,,
2026-04-25,main,S02A,ANTIINFECTIVES,,,,,,,,
2026-04-25,main,S02AA,Antiinfectives,,,,,,,,
2026-04-25,main,S02AA01,chloramphenicol,,,,,,,,
2026-04-25,main,S02AA02,nitrofural,,,,,,,,
2026-04-25,main,S02AA03,boric acid,,,,,,,,
2026-04-25,main,S02AA04,aluminium acetotartrate,,,,,,,,
2026-04-25,main,S02AA05,clioquinol,,,,,,,,
2026-04-25,main,S02AA06,hydrogen peroxide,,,,,,,,
2026-04-25,main,S02AA07,neomycin,,,,,,,,
2026-04-25,main,S02AA08,tetracycline,,,,,,,,
2026-04-25,main,S02AA09,chlorhexidine,,,,,,,,
2026-04-25,main,S02AA10,acetic acid,,,,,,,,
2026-04-25,main,S02AA11,polymyxin B,,,,,,,,
2026-04-25,main,S02AA12,rifamycin,,,,,,,,
2026-04-25,main,S02AA13,miconazole,,,,,,,,
2026-04-25,main,S02AA14,gentamicin,,,,,,,,
2026-04-25,main,S02AA15,ciprofloxacin,,,,,,,,
2026-04-25,main,S02AA16,ofloxacin,,,,,,,,
2026-04-25,main,S02AA17,fosfomycin,,,,,,,,
2026-04-25,main,S02AA18,cefmenoxime,,,,,,,,
2026-04-25,main,S02AA30,"antiinfectives, combinations",,,,,,,,
2026-04-25,main,S02B,CORTICOSTEROIDS,,,,,,,,
2026-04-25,main,S02BA,Corticosteroids,,,,,,,,
2026-04-25,main,S02BA01,hydrocortisone,,,,,,,,
2026-04-25,main,S02BA03,prednisolone,,,,,,,,
2026-04-25,main,S02BA06,dexamethasone,,,,,,,,
2026-04-25,main,S02BA07,betamethasone,,,,,,,,
2026-04-25,main,S02BA08,fluocinolone acetonide,,,,,,,,
2026-04-25,main,S02C,CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,,,,,,,,
2026-04-25,main,S02CA,Corticosteroids and antiinfectives in combination,,,,,,,,
2026-04-25,main,S02CA01,prednisolone and antiinfectives,,,,,,,,
2026-04-25,main,S02CA02,flumetasone and antiinfectives,,,,,,,,
2026-04-25,main,S02CA03,hydrocortisone and antiinfectives,,,,,,,,
2026-04-25,main,S02CA04,triamcinolone and antiinfectives,,,,,,,,
2026-04-25,main,S02CA05,fluocinolone acetonide and antiinfectives,,,,,,,,
2026-04-25,main,S02CA06,dexamethasone and antiinfectives,,,,,,,,
2026-04-25,main,S02CA07,fludrocortisone and antiinfectives,,,,,,,,
2026-04-25,main,S02D,OTHER OTOLOGICALS,,,,,,,,
2026-04-25,main,S02DA,Analgesics and anesthetics,,,,,,,,
2026-04-25,main,S02DA01,lidocaine,,,,,,,,
2026-04-25,main,S02DA02,cocaine,,,,,,,,
2026-04-25,main,S02DA03,phenazone,,,,,,,,
2026-04-25,main,S02DA04,cinchocaine,,,,,,,,
2026-04-25,main,S02DA30,combinations,,,,,,,,
2026-04-25,main,S02DC,Indifferent preparations,,,,,,,,
2026-04-25,main,S03,OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,,,,,,,,
2026-04-25,main,S03A,ANTIINFECTIVES,,,,,,,,
2026-04-25,main,S03AA,Antiinfectives,,,,,,,,
2026-04-25,main,S03AA01,neomycin,,,,,,,,
2026-04-25,main,S03AA02,tetracycline,,,,,,,,
2026-04-25,main,S03AA03,polymyxin B,,,,,,,,
2026-04-25,main,S03AA04,chlorhexidine,,,,,,,,
2026-04-25,main,S03AA05,hexamidine,,,,,,,,
2026-04-25,main,S03AA06,gentamicin,,,,,,,,
2026-04-25,main,S03AA07,ciprofloxacin,,,,,,,,
2026-04-25,main,S03AA08,chloramphenicol,,,,,,,,
2026-04-25,main,S03AA30,"antiinfectives, combinations",,,,,,,,
2026-04-25,main,S03B,CORTICOSTEROIDS,,,,,,,,
2026-04-25,main,S03BA,Corticosteroids,,,,,,,,
2026-04-25,main,S03BA01,dexamethasone,,,,,,,,
2026-04-25,main,S03BA02,prednisolone,,,,,,,,
2026-04-25,main,S03BA03,betamethasone,,,,,,,,
2026-04-25,main,S03C,CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,,,,,,,,
2026-04-25,main,S03CA,Corticosteroids and antiinfectives in combination,,,,,,,,
2026-04-25,main,S03CA01,dexamethasone and antiinfectives,,,,,,,,
2026-04-25,main,S03CA02,prednisolone and antiinfectives,,,,,,,,
2026-04-25,main,S03CA04,hydrocortisone and antiinfectives,,,,,,,,
2026-04-25,main,S03CA05,fludrocortisone and antiinfectives,,,,,,,,
2026-04-25,main,S03CA06,betamethasone and antiinfectives,,,,,,,,
2026-04-25,main,S03CA07,methylprednisolone and antiinfectives,,,,,,,,
2026-04-25,main,S03D,OTHER OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,,,,,,,,
2026-04-25,main,V,VARIOUS,,,,,,,,
2026-04-25,main,V01,ALLERGENS,,,,,,,,
2026-04-25,main,V01A,ALLERGENS,,,,,,,,
2026-04-25,main,V01AA,Allergen extracts,,,,,,,,
2026-04-25,main,V01AA01,feather,,,,,,,,
2026-04-25,main,V01AA02,grass pollen,,,,,,,,
2026-04-25,main,V01AA03,house dust mites,,,,,,,,
2026-04-25,main,V01AA04,mould fungus and yeast fungus,,,,,,,,
2026-04-25,main,V01AA05,tree pollen,,,,,,,,
2026-04-25,main,V01AA07,insects,,,,,,,,
2026-04-25,main,V01AA08,food,,,,,,,,
2026-04-25,main,V01AA09,textiles,,,,,,,,
2026-04-25,main,V01AA10,flowers,,,,,,,,
2026-04-25,main,V01AA11,animals,,,,,,,,
2026-04-25,main,V01AA20,various,,,,,,,,
2026-04-25,main,V03,ALL OTHER THERAPEUTIC PRODUCTS,,,,,,,,
2026-04-25,main,V03A,ALL OTHER THERAPEUTIC PRODUCTS,,,,,,,,
2026-04-25,main,V03AB,Antidotes,,,,,,,,
2026-04-25,main,V03AB01,ipecacuanha,,,,,,,,
2026-04-25,main,V03AB02,nalorphine,,,,,,,,
2026-04-25,main,V03AB03,edetates,,,,,,,,
2026-04-25,main,V03AB04,pralidoxime,,,,,,,,
2026-04-25,main,V03AB05,prednisolone and promethazine,,,,,,,,
2026-04-25,main,V03AB06,thiosulfate,,,,,,,,
2026-04-25,main,V03AB08,sodium nitrite,,,,,,,,
2026-04-25,main,V03AB09,dimercaprol,,,,,,,,
2026-04-25,main,V03AB13,obidoxime,,,,,,,,
2026-04-25,main,V03AB14,protamine,,,,,,,,
2026-04-25,main,V03AB15,naloxone,,,,,,,,
2026-04-25,main,V03AB16,ethanol,,,,,,,,
2026-04-25,main,V03AB17,methylthioninium chloride,,,,,,,,
2026-04-25,main,V03AB18,potassium permanganate,,,,,,,,
2026-04-25,main,V03AB19,physostigmine,,,,,,,,
2026-04-25,main,V03AB20,copper sulfate,,,,,,,,
2026-04-25,main,V03AB21,potassium iodide,,,,,,,,
2026-04-25,main,V03AB22,amyl nitrite,,,,,,,,
2026-04-25,main,V03AB23,acetylcysteine,,,,,,,,
2026-04-25,main,V03AB24,digitalis antitoxin,,,,,,,,
2026-04-25,main,V03AB25,flumazenil,,,,,,,,
2026-04-25,main,V03AB26,methionine,,,,,,,,
2026-04-25,main,V03AB27,4-dimethylaminophenol,,,,,,,,
2026-04-25,main,V03AB29,cholinesterase,,,,,,,,
2026-04-25,main,V03AB31,prussian blue,,,,,,,,
2026-04-25,main,V03AB32,glutathione,,,,,,,,
2026-04-25,main,V03AB33,hydroxocobalamin,,,,,,,,
2026-04-25,main,V03AB34,fomepizole,,,,,,,,
2026-04-25,main,V03AB35,sugammadex,,,,,,,,
2026-04-25,main,V03AB36,phentolamine,,,,,,,,
2026-04-25,main,V03AB37,idarucizumab,,,,,,,,
2026-04-25,main,V03AB38,andexanet alfa,,,,,,,,
2026-04-25,main,V03AB54,pralidoxime and atropine,,,,,,,,
2026-04-25,main,V03AC,Iron chelating agents,,,,,,,,
2026-04-25,main,V03AC01,deferoxamine,,,,,,,,
2026-04-25,main,V03AC02,deferiprone,,,,,,,,
2026-04-25,main,V03AC03,deferasirox,,,,,,,,
2026-04-25,main,V03AE,Drugs for treatment of hyperkalemia and hyperphosphatemia,,,,,,,,
2026-04-25,main,V03AE01,polystyrene sulfonate,45.0,g,O,,,,,
2026-04-25,main,V03AE02,sevelamer,6.4,g,O,,,,,
2026-04-25,main,V03AE03,lanthanum carbonate,2.25,g,O,Expressed as lanthanum,,,,
2026-04-25,main,V03AE04,calcium acetate and magnesium carbonate,,,,,,,,
2026-04-25,main,V03AE05,sucroferric oxyhydroxide,1.5,g,O,,,,,
2026-04-25,main,V03AE06,colestilan,,,,,,,,
2026-04-25,main,V03AE07,calcium acetate,6.0,g,O,,,,,
2026-04-25,main,V03AE08,ferric citrate,6.0,g,O,,,,,
2026-04-25,main,V03AE09,patiromer calcium,8.4,g,O,,,,,
2026-04-25,main,V03AE10,sodium zirconium cyclosilicate,7.5,g,O,,,,,
2026-04-25,main,V03AF,Detoxifying agents for antineoplastic treatment,,,,,,,,
2026-04-25,main,V03AF01,mesna,,,,,,,,
2026-04-25,main,V03AF02,dexrazoxane,1.5,g,P,,,,,
2026-04-25,main,V03AF03,calcium folinate,60.0,mg,O,Expressed as folinic acid,,,,
2026-04-25,main,V03AF03,calcium folinate,60.0,mg,P,Expressed as folinic acid,,,,
2026-04-25,main,V03AF04,calcium levofolinate,30.0,mg,O,Expressed as levofolinic acid,,,,
2026-04-25,main,V03AF04,calcium levofolinate,30.0,mg,P,Expressed as levofolinic acid,,,,
2026-04-25,main,V03AF05,amifostine,1.7,g,P,,,,,
2026-04-25,main,V03AF06,sodium folinate,60.0,mg,P,Expressed as folinic acid,,,,
2026-04-25,main,V03AF07,rasburicase,14.0,mg,P,,,,,
2026-04-25,main,V03AF08,palifermin,4.2,mg,P,,,,,
2026-04-25,main,V03AF09,glucarpidase,,,,,,,,
2026-04-25,main,V03AF10,sodium levofolinate,30.0,mg,P,Expressed as levofolinic acid,,,,
2026-04-25,main,V03AF11,arginine and lysine,,,,,,,,
2026-04-25,main,V03AF12,trilaciclib,,,,,,,,
2026-04-25,main,V03AG,Drugs for treatment of hypercalcemia,,,,,,,,
2026-04-25,main,V03AG01,sodium cellulose phosphate,,,,,,,,
2026-04-25,main,V03AG05,sodium phosphate,8.0,g,O,,,,,
2026-04-25,main,V03AH,Drugs for treatment of hypoglycemia,,,,,,,,
2026-04-25,main,V03AH01,diazoxide,,,,,,,,
2026-04-25,main,V03AK,Tissue adhesives,,,,,,,,
2026-04-25,main,V03AM,Drugs for embolisation,,,,,,,,
2026-04-25,main,V03AN,Medical gases,,,,,,,,
2026-04-25,main,V03AN01,oxygen,,,,,,,,
2026-04-25,main,V03AN02,carbon dioxide,,,,,,,,
2026-04-25,main,V03AN03,helium,,,,,,,,
2026-04-25,main,V03AN04,nitrogen,,,,,,,,
2026-04-25,main,V03AN05,medical air,,,,,,,,
2026-04-25,main,V03AX,Other therapeutic products,,,,,,,,
2026-04-25,main,V03AX02,nalfurafine,,,,,,,,
2026-04-25,main,V03AX03,cobicistat,0.15,g,O,,,,,
2026-04-25,main,V03AX04,difelikefalin,15.0,mcg,P,,,,,
2026-04-25,main,V03AZ,Nerve depressants,,,,,,,,
2026-04-25,main,V03AZ01,ethanol,,,,,,,,
2026-04-25,main,V04,DIAGNOSTIC AGENTS,,,,,,,,
2026-04-25,main,V04B,URINE TESTS,,,,,,,,
2026-04-25,main,V04C,OTHER DIAGNOSTIC AGENTS,,,,,,,,
2026-04-25,main,V04CA,Tests for diabetes,,,,,,,,
2026-04-25,main,V04CA01,tolbutamide,,,,,,,,
2026-04-25,main,V04CA02,glucose,,,,,,,,
2026-04-25,main,V04CB,Tests for fat absorption,,,,,,,,
2026-04-25,main,V04CB01,vitamin A concentrates,,,,,,,,
2026-04-25,main,V04CC,Tests for bile duct patency,,,,,,,,
2026-04-25,main,V04CC01,sorbitol,,,,,,,,
2026-04-25,main,V04CC02,magnesium sulfate,,,,,,,,
2026-04-25,main,V04CC03,sincalide,,,,,,,,
2026-04-25,main,V04CC04,ceruletide,,,,,,,,
2026-04-25,main,V04CD,Tests for pituitary function,,,,,,,,
2026-04-25,main,V04CD01,metyrapone,,,,,,,,
2026-04-25,main,V04CD03,sermorelin,,,,,,,,
2026-04-25,main,V04CD04,corticorelin,,,,,,,,
2026-04-25,main,V04CD05,somatorelin,,,,,,,,
2026-04-25,main,V04CD06,macimorelin,,,,,,,,
2026-04-25,main,V04CE,Tests for liver functional capacity,,,,,,,,
2026-04-25,main,V04CE01,galactose,,,,,,,,
2026-04-25,main,V04CE02,sulfobromophthalein,,,,,,,,
2026-04-25,main,V04CE03,methacetin (13C),,,,,,,,
2026-04-25,main,V04CF,Tuberculosis diagnostics,,,,,,,,
2026-04-25,main,V04CF01,tuberculin,,,,,,,,
2026-04-25,main,V04CF02,"mycobacterium tuberculosis, recombinant antigens",,,,,,,,
2026-04-25,main,V04CG,Tests for gastric secretion,,,,,,,,
2026-04-25,main,V04CG01,cation exchange resins,,,,,,,,
2026-04-25,main,V04CG02,betazole,,,,,,,,
2026-04-25,main,V04CG03,histamine phosphate,,,,,,,,
2026-04-25,main,V04CG04,pentagastrin,,,,,,,,
2026-04-25,main,V04CG05,methylthioninium chloride,,,,,,,,
2026-04-25,main,V04CG30,caffeine and sodium benzoate,,,,,,,,
2026-04-25,main,V04CH,Tests for renal function and ureteral injuries,,,,,,,,
2026-04-25,main,V04CH01,inulin and other polyfructosans,,,,,,,,
2026-04-25,main,V04CH02,indigo carmine,,,,,,,,
2026-04-25,main,V04CH03,phenolsulfonphthalein,,,,,,,,
2026-04-25,main,V04CH04,alsactide,,,,,,,,
2026-04-25,main,V04CH05,relmapirazin,,,,,,,,
2026-04-25,main,V04CH30,aminohippuric acid,,,,,,,,
2026-04-25,main,V04CJ,Tests for thyreoidea function,,,,,,,,
2026-04-25,main,V04CJ01,thyrotropin,,,,,,,,
2026-04-25,main,V04CJ02,protirelin,,,,,,,,
2026-04-25,main,V04CK,Tests for pancreatic function,,,,,,,,
2026-04-25,main,V04CK01,secretin,,,,,,,,
2026-04-25,main,V04CK02,pancreozymin (cholecystokinin),,,,,,,,
2026-04-25,main,V04CK03,bentiromide,,,,,,,,
2026-04-25,main,V04CL,Tests for allergic diseases,,,,,,,,
2026-04-25,main,V04CM,Tests for fertility disturbances,,,,,,,,
2026-04-25,main,V04CM01,gonadorelin,,,,,,,,
2026-04-25,main,V04CX,Other diagnostic agents,,,,,,,,
2026-04-25,main,V04CX01,indocyanine green,,,,,,,,
2026-04-25,main,V04CX02,folic acid,,,,,,,,
2026-04-25,main,V04CX03,methacholine,,,,,,,,
2026-04-25,main,V04CX04,mannitol,,,,,,,,
2026-04-25,main,V04CX05,13C-urea,,,,,,,,
2026-04-25,main,V04CX06,hexaminolevulinate,,,,,,,,
2026-04-25,main,V04CX07,edrophonium,,,,,,,,
2026-04-25,main,V04CX08,carbon monoxide,,,,,,,,
2026-04-25,main,V04CX09,patent blue,,,,,,,,
2026-04-25,main,V04CX10,pafolacianine,,,,,,,,
2026-04-25,main,V04CX11,lithium chloride,,,,,,,,
2026-04-25,main,V04CX12,xenon,,,,,,,,
2026-04-25,main,V04CX13,pegulicianine,,,,,,,,
2026-04-25,main,V06,GENERAL NUTRIENTS,,,,,,,,
2026-04-25,main,V06A,DIET FORMULATIONS FOR TREATMENT OF OBESITY,,,,,,,,
2026-04-25,main,V06AA,Low-energy diets,,,,,,,,
2026-04-25,main,V06B,PROTEIN SUPPLEMENTS,,,,,,,,
2026-04-25,main,V06C,INFANT FORMULAS,,,,,,,,
2026-04-25,main,V06CA,Nutrients without phenylalanine,,,,,,,,
2026-04-25,main,V06D,OTHER NUTRIENTS,,,,,,,,
2026-04-25,main,V06DA,"Carbohydrates/proteins/minerals/vitamins, combinations",,,,,,,,
2026-04-25,main,V06DB,"Fat/carbohydrates/proteins/minerals/vitamins, combinations",,,,,,,,
2026-04-25,main,V06DC,Carbohydrates,,,,,,,,
2026-04-25,main,V06DC01,glucose,,,,,,,,
2026-04-25,main,V06DC02,fructose,,,,,,,,
2026-04-25,main,V06DD,"Amino acids, incl. combinations with polypeptides",,,,,,,,
2026-04-25,main,V06DE,"Amino acids/carbohydrates/minerals/vitamins, combinations",,,,,,,,
2026-04-25,main,V06DF,Milk substitutes,,,,,,,,
2026-04-25,main,V06DX,Other combinations of nutrients,,,,,,,,
2026-04-25,main,V07,ALL OTHER NON-THERAPEUTIC PRODUCTS,,,,,,,,
2026-04-25,main,V07A,ALL OTHER NON-THERAPEUTIC PRODUCTS,,,,,,,,
2026-04-25,main,V07AA,Plasters,,,,,,,,
2026-04-25,main,V07AB,"Solvents and diluting agents, incl. irrigating solutions",,,,,,,,
2026-04-25,main,V07AC,"Blood transfusion, auxiliary products",,,,,,,,
2026-04-25,main,V07AD,"Blood tests, auxiliary products",,,,,,,,
2026-04-25,main,V07AN,Incontinence equipment,,,,,,,,
2026-04-25,main,V07AR,"Sensitivity tests, discs and tablets",,,,,,,,
2026-04-25,main,V07AS,Stomi equipment,,,,,,,,
2026-04-25,main,V07AT,Cosmetics,,,,,,,,
2026-04-25,main,V07AV,Technical disinfectants,,,,,,,,
2026-04-25,main,V07AX,Washing agents etc.,,,,,,,,
2026-04-25,main,V07AY,Other non-therapeutic auxiliary products,,,,,,,,
2026-04-25,main,V07AZ,Chemicals and reagents for analysis,,,,,,,,
2026-04-25,main,V08,CONTRAST MEDIA,,,,,,,,
2026-04-25,main,V08A,"X-RAY CONTRAST MEDIA, IODINATED",,,,,,,,
2026-04-25,main,V08AA,"Watersoluble, nephrotropic, high osmolar X-ray contrast media",,,,,,,,
2026-04-25,main,V08AA01,diatrizoic acid,,,,,,,,
2026-04-25,main,V08AA02,metrizoic acid,,,,,,,,
2026-04-25,main,V08AA03,iodamide,,,,,,,,
2026-04-25,main,V08AA04,iotalamic acid,,,,,,,,
2026-04-25,main,V08AA05,ioxitalamic acid,,,,,,,,
2026-04-25,main,V08AA06,ioglicic acid,,,,,,,,
2026-04-25,main,V08AA07,acetrizoic acid,,,,,,,,
2026-04-25,main,V08AA08,iocarmic acid,,,,,,,,
2026-04-25,main,V08AA09,methiodal,,,,,,,,
2026-04-25,main,V08AA10,diodone,,,,,,,,
2026-04-25,main,V08AB,"Watersoluble, nephrotropic, low osmolar X-ray contrast media",,,,,,,,
2026-04-25,main,V08AB01,metrizamide,,,,,,,,
2026-04-25,main,V08AB02,iohexol,,,,,,,,
2026-04-25,main,V08AB03,ioxaglic acid,,,,,,,,
2026-04-25,main,V08AB04,iopamidol,,,,,,,,
2026-04-25,main,V08AB05,iopromide,,,,,,,,
2026-04-25,main,V08AB06,iotrolan,,,,,,,,
2026-04-25,main,V08AB07,ioversol,,,,,,,,
2026-04-25,main,V08AB08,iopentol,,,,,,,,
